Line_no,Process_Name,Process_Time_0osec,Stack
804,
805,state_machine,553066,3000
806,ADAHRS,18827,3152
807,Post_process,0,680
808,read_interface,307200,784
809,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=10, Read_thread = 5
810,AHRS,0,1064
811,ADU,10027,2480
812,GPS,8267,2544
813,EMS,44267,3816
814,DIO,83147,848
815,acutator,0,864
816,CLAW,65227,3280
817,annunciator,0,2304
818,FDIR,5973,552
819,test_execuPost_process,0,744
820,telemetry,0,3536
821,data_validation,0,3000
822,
823,state_machine,0,3000
824,ADAHRS,50240,3152
825,Post_process,0,680
826,read_interface,257706,784
827,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=10, Read_thread = 5
828,AHRS,41707,1064
829,ADU,10400,2480
830,GPS,7787,2544
831,EMS,54347,3816
832,DIO,88373,848
833,acutator,0,864
834,CLAW,0,3280
835,annunciator,0,2304
836,FDIR,6294,552
837,test_execuPost_process,0,744
838,telemetry,0,3536
839,data_validation,0,3000
840,
841,state_machine,0,3000
842,ADAHRS,929760,3152
843,Post_process,0,680
844,read_interface,175307,784
845,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=10, Read_thread = 5
846,AHRS,0,1064
847,ADU,8107,2480
848,GPS,6613,2544
849,EMS,64586,3816
850,DIO,81760,848
851,acutator,82827,864
852,CLAW,0,3280
853,annunciator,0,2304
854,FDIR,5813,552
855,test_execuPost_process,0,744
856,telemetry,0,3536
857,data_validation,0,3000
858,
859,state_machine,0,3000
860,ADAHRS,19306,3152
861,Post_process,0,680
862,read_interface,170773,784
863,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=4, FDIR=5, POST=40, Telem=40, Test_Exec=10, Read_thread = 5
864,AHRS,8907,1064
865,ADU,8853,2480
866,GPS,6720,2544
867,EMS,52800,3816
868,DIO,93387,848
869,acutator,0,864
870,CLAW,0,3280
871,annunciator,0,2304
872,FDIR,6347,552
873,test_execuPost_process,0,744
874,telemetry,805013,4056
875,data_validation,0,3000
876,
877,state_machine,0,3000
878,ADAHRS,21174,3152
879,Post_process,0,680
880,read_interface,174027,784
881,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=10, Read_thread = 5
882,AHRS,0,1064
883,ADU,9440,2480
884,GPS,6880,2544
885,EMS,2164694,3816
886,DIO,84907,848
887,acutator,0,864
888,CLAW,0,3280
889,annunciator,0,2304
890,FDIR,5920,552
891,test_execuPost_process,0,744
892,telemetry,0,4056
893,data_validation,0,3000
894,
895,state_machine,0,3000
896,ADAHRS,18613,3152
897,Post_process,0,680
898,read_interface,106400,784
899,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=10, Read_thread = 5
900,AHRS,39093,1064
901,ADU,8747,2480
902,GPS,6987,2544
903,EMS,7733,3816
904,DIO,82880,848
905,acutator,0,864
906,CLAW,0,3280
907,annunciator,115680,2304
908,FDIR,5493,552
909,test_execuPost_process,0,744
910,telemetry,0,4056
911,data_validation,0,3000
912,
913,state_machine,0,3000
914,ADAHRS,18720,3152
915,Post_process,11627,680
916,read_interface,74773,784
917,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=3, FDIR=5, POST=30, Telem=40, Test_Exec=10, Read_thread = 5
918,AHRS,0,1064
919,ADU,8960,2480
920,GPS,7200,2544
921,EMS,7253,3816
922,DIO,93973,848
923,acutator,0,864
924,CLAW,0,3280
925,annunciator,0,2304
926,FDIR,6400,552
927,test_execuPost_process,0,744
928,telemetry,0,4056
929,data_validation,0,3000
930,
931,state_machine,0,3000
932,ADAHRS,20160,3152
933,Post_process,0,680
934,read_interface,158294,784
935,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=30, Telem=40, Test_Exec=10, Read_thread = 5
936,AHRS,9173,1064
937,ADU,36213,2480
938,GPS,6666,2544
939,EMS,8054,3816
940,DIO,89867,848
941,acutator,0,864
942,CLAW,0,3280
943,annunciator,0,2304
944,FDIR,5493,552
945,test_execuPost_process,0,744
946,telemetry,0,4056
947,data_validation,498187,3000
948,
949,state_machine,498187,3000
950,ADAHRS,18613,3152
951,Post_process,0,680
952,read_interface,156266,784
953,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=30, Telem=40, Test_Exec=10, Read_thread = 5
954,AHRS,0,1064
955,ADU,8747,2480
956,GPS,6880,2544
957,EMS,7093,3816
958,DIO,91786,848
959,acutator,0,864
960,CLAW,130293,3280
961,annunciator,0,2304
962,FDIR,5707,552
963,test_execuPost_process,0,744
964,telemetry,0,4056
965,data_validation,0,3000
966,
967,state_machine,0,3000
968,ADAHRS,19094,3152
969,Post_process,0,680
970,read_interface,111360,784
971,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=30, Telem=40, Test_Exec=10, Read_thread = 5
972,AHRS,41174,1064
973,ADU,8746,2480
974,GPS,7040,2544
975,EMS,7253,3816
976,DIO,84907,848
977,acutator,0,864
978,CLAW,0,3280
979,annunciator,0,2304
980,FDIR,16160,552
981,test_execuPost_process,0,744
982,telemetry,0,4056
983,data_validation,0,3000
984,
985,state_machine,0,3000
986,ADAHRS,21600,3152
987,Post_process,0,680
988,read_interface,230187,784
989,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=30, Telem=40, Test_Exec=10, Read_thread = 5
990,AHRS,0,1064
991,ADU,8907,2480
992,GPS,6507,2544
993,EMS,44374,3816
994,DIO,82240,848
995,acutator,83147,864
996,CLAW,0,3280
997,annunciator,0,2304
998,FDIR,5653,552
999,test_execuPost_process,0,744
1000,telemetry,0,4056
1001,data_validation,0,3000
1002,
1003,state_machine,0,3000
1004,ADAHRS,62453,3152
1005,Post_process,0,680
1006,read_interface,216587,784
1007,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=30, Telem=40, Test_Exec=10, Read_thread = 5
1008,AHRS,8800,1064
1009,ADU,9173,2480
1010,GPS,17600,2544
1011,EMS,54560,3816
1012,DIO,84747,848
1013,acutator,0,864
1014,CLAW,0,3280
1015,annunciator,0,2304
1016,FDIR,5814,552
1017,test_execuPost_process,0,744
1018,telemetry,810667,4056
1019,data_validation,0,3000
1020,
1021,state_machine,0,3000
1022,ADAHRS,913013,3152
1023,Post_process,0,680
1024,read_interface,250933,784
1025,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=30, Telem=41, Test_Exec=10, Read_thread = 5
1026,AHRS,0,1064
1027,ADU,10294,2480
1028,GPS,7840,2544
1029,EMS,52053,3816
1030,DIO,86080,848
1031,acutator,0,864
1032,CLAW,0,3280
1033,annunciator,0,2304
1034,FDIR,6400,552
1035,test_execuPost_process,0,744
1036,telemetry,0,4056
1037,data_validation,0,3000
1038,
1039,state_machine,0,3000
1040,ADAHRS,20000,3152
1041,Post_process,0,680
1042,read_interface,202240,784
1043,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=30, Telem=41, Test_Exec=10, Read_thread = 5
1044,AHRS,52480,1064
1045,ADU,8586,2480
1046,GPS,7520,2544
1047,EMS,53600,3816
1048,DIO,82933,848
1049,acutator,0,864
1050,CLAW,0,3280
1051,annunciator,102347,2304
1052,FDIR,5333,552
1053,test_execuPost_process,0,744
1054,telemetry,0,4056
1055,data_validation,0,3000
1056,
1057,state_machine,0,3000
1058,ADAHRS,18400,3152
1059,Post_process,12000,680
1060,read_interface,89173,784
1061,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=10, Read_thread = 5
1062,AHRS,0,1064
1063,ADU,9334,2480
1064,GPS,6880,2544
1065,EMS,2158347,3816
1066,DIO,85173,848
1067,acutator,0,864
1068,CLAW,0,3280
1069,annunciator,0,2304
1070,FDIR,5760,552
1071,test_execuPost_process,0,744
1072,telemetry,0,4056
1073,data_validation,0,3000
1074,
1075,state_machine,0,3000
1076,ADAHRS,19254,3152
1077,Post_process,0,680
1078,read_interface,76427,784
1079,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=40, Telem=41, Test_Exec=10, Read_thread = 5
1080,AHRS,8746,1064
1081,ADU,8960,2480
1082,GPS,6613,2544
1083,EMS,7253,3816
1084,DIO,89387,848
1085,acutator,0,864
1086,CLAW,0,3280
1087,annunciator,0,2304
1088,FDIR,5600,552
1089,test_execuPost_process,0,744
1090,telemetry,0,4056
1091,data_validation,494507,3000
1092,
1093,state_machine,494507,3000
1094,ADAHRS,19093,3152
1095,Post_process,0,680
1096,read_interface,157493,784
1097,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=40, Telem=41, Test_Exec=10, Read_thread = 5
1098,AHRS,0,1064
1099,ADU,9706,2480
1100,GPS,7040,2544
1101,EMS,7040,3816
1102,DIO,90987,848
1103,acutator,0,864
1104,CLAW,63894,3280
1105,annunciator,0,2304
1106,FDIR,5653,552
1107,test_execuPost_process,0,744
1108,telemetry,0,4056
1109,data_validation,0,3000
1110,
1111,state_machine,0,3000
1112,ADAHRS,19093,3152
1113,Post_process,0,680
1114,read_interface,189387,784
1115,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=10, Read_thread = 5
1116,AHRS,41014,1064
1117,ADU,36160,2480
1118,GPS,7307,2544
1119,EMS,7947,3816
1120,DIO,84480,848
1121,acutator,0,864
1122,CLAW,0,3280
1123,annunciator,0,2304
1124,FDIR,7520,552
1125,test_execuPost_process,0,744
1126,telemetry,0,4056
1127,data_validation,0,3000
1128,
1129,state_machine,0,3000
1130,ADAHRS,20747,3152
1131,Post_process,0,680
1132,read_interface,76693,784
1133,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=10, Read_thread = 5
1134,AHRS,0,1064
1135,ADU,9067,2480
1136,GPS,7520,2544
1137,EMS,7413,3816
1138,DIO,125653,848
1139,acutator,85280,864
1140,CLAW,0,3280
1141,annunciator,0,2304
1142,FDIR,6294,552
1143,test_execuPost_process,0,744
1144,telemetry,0,4056
1145,data_validation,0,3000
1146,
1147,state_machine,0,3000
1148,ADAHRS,18987,3152
1149,Post_process,0,680
1150,read_interface,73974,784
1151,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=10, Read_thread = 5
1152,AHRS,9760,1064
1153,ADU,8213,2480
1154,GPS,6933,2544
1155,EMS,7200,3816
1156,DIO,81120,848
1157,acutator,0,864
1158,CLAW,0,3280
1159,annunciator,0,2304
1160,FDIR,5706,552
1161,test_execuPost_process,4160,744
1162,telemetry,808960,4056
1163,data_validation,0,3000
1164,
1165,state_machine,0,3000
1166,ADAHRS,19520,3152
1167,Post_process,0,680
1168,read_interface,305120,784
1169,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=40, Telem=39, Test_Exec=10, Read_thread = 5
1170,AHRS,0,1064
1171,ADU,9174,2480
1172,GPS,6774,2544
1173,EMS,43627,3816
1174,DIO,109280,848
1175,acutator,0,864
1176,CLAW,0,3280
1177,annunciator,0,2304
1178,FDIR,5760,552
1179,test_execuPost_process,729120,3264
1180,telemetry,0,4056
1181,data_validation,0,3000
1182,
1183,state_machine,0,3000
1184,ADAHRS,50026,3152
1185,Post_process,0,680
1186,read_interface,272320,784
1187,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=39, Test_Exec=10, Read_thread = 5
1188,AHRS,47840,1064
1189,ADU,10506,2480
1190,GPS,9066,2544
1191,EMS,53813,3816
1192,DIO,91840,848
1193,acutator,0,864
1194,CLAW,0,3280
1195,annunciator,118773,2304
1196,FDIR,6347,552
1197,test_execuPost_process,0,3264
1198,telemetry,0,4056
1199,data_validation,0,3000
1200,
1201,state_machine,0,3000
1202,ADAHRS,966827,3152
1203,Post_process,13120,680
1204,read_interface,176053,784
1205,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=41, Telem=39, Test_Exec=10, Read_thread = 5
1206,AHRS,0,1064
1207,ADU,9067,2480
1208,GPS,17387,2544
1209,EMS,56587,3816
1210,DIO,85387,848
1211,acutator,0,864
1212,CLAW,0,3280
1213,annunciator,0,2304
1214,FDIR,5920,552
1215,test_execuPost_process,0,3264
1216,telemetry,0,4056
1217,data_validation,0,3000
1218,
1219,state_machine,0,3000
1220,ADAHRS,18613,3152
1221,Post_process,0,680
1222,read_interface,171307,784
1223,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=41, Telem=39, Test_Exec=10, Read_thread = 5
1224,AHRS,9760,1064
1225,ADU,20373,2480
1226,GPS,7147,2544
1227,EMS,53760,3816
1228,DIO,91893,848
1229,acutator,0,864
1230,CLAW,0,3280
1231,annunciator,0,2304
1232,FDIR,6027,552
1233,test_execuPost_process,0,3264
1234,telemetry,0,4056
1235,data_validation,503466,3000
1236,
1237,state_machine,503466,3000
1238,ADAHRS,19307,3152
1239,Post_process,0,680
1240,read_interface,175733,784
1241,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=41, Telem=39, Test_Exec=10, Read_thread = 5
1242,AHRS,0,1064
1243,ADU,8640,2480
1244,GPS,7466,2544
1245,EMS,2171573,3816
1246,DIO,86027,848
1247,acutator,0,864
1248,CLAW,70613,3280
1249,annunciator,0,2304
1250,FDIR,5653,552
1251,test_execuPost_process,0,3264
1252,telemetry,0,4056
1253,data_validation,0,3000
1254,
1255,state_machine,0,3000
1256,ADAHRS,18880,3152
1257,Post_process,0,680
1258,read_interface,108000,784
1259,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=41, Telem=39, Test_Exec=10, Read_thread = 5
1260,AHRS,53440,1064
1261,ADU,9334,2480
1262,GPS,7627,2544
1263,EMS,8107,3816
1264,DIO,83360,848
1265,acutator,0,864
1266,CLAW,0,3280
1267,annunciator,0,2304
1268,FDIR,5867,552
1269,test_execuPost_process,0,3264
1270,telemetry,0,4056
1271,data_validation,0,3000
1272,
1273,state_machine,0,3000
1274,ADAHRS,18773,3152
1275,Post_process,0,680
1276,read_interface,83627,784
1277,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=41, Telem=39, Test_Exec=10, Read_thread = 5
1278,AHRS,0,1064
1279,ADU,7946,2480
1280,GPS,6667,2544
1281,EMS,7093,3816
1282,DIO,82080,848
1283,acutator,85120,864
1284,CLAW,0,3280
1285,annunciator,0,2304
1286,FDIR,5973,552
1287,test_execuPost_process,0,3264
1288,telemetry,0,4056
1289,data_validation,0,3000
1290,
1291,state_machine,0,3000
1292,ADAHRS,18614,3152
1293,Post_process,0,680
1294,read_interface,151146,784
1295,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=41, Telem=39, Test_Exec=10, Read_thread = 5
1296,AHRS,9546,1064
1297,ADU,48374,2480
1298,GPS,6933,2544
1299,EMS,7893,3816
1300,DIO,83146,848
1301,acutator,0,864
1302,CLAW,0,3280
1303,annunciator,0,2304
1304,FDIR,5387,552
1305,test_execuPost_process,0,3264
1306,telemetry,755520,4056
1307,data_validation,0,3000
1308,
1309,state_machine,0,3000
1310,ADAHRS,18560,3152
1311,Post_process,0,680
1312,read_interface,155947,784
1313,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=41, Telem=40, Test_Exec=10, Read_thread = 5
1314,AHRS,0,1064
1315,ADU,8800,2480
1316,GPS,6347,2544
1317,EMS,6827,3816
1318,DIO,90400,848
1319,acutator,0,864
1320,CLAW,0,3280
1321,annunciator,0,2304
1322,FDIR,5600,552
1323,test_execuPost_process,0,3264
1324,telemetry,0,4056
1325,data_validation,0,3000
1326,
1327,state_machine,0,3000
1328,ADAHRS,18826,3152
1329,Post_process,0,680
1330,read_interface,106080,784
1331,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=41, Telem=40, Test_Exec=10, Read_thread = 5
1332,AHRS,40054,1064
1333,ADU,9280,2480
1334,GPS,7093,2544
1335,EMS,7680,3816
1336,DIO,84800,848
1337,acutator,0,864
1338,CLAW,0,3280
1339,annunciator,115520,2304
1340,FDIR,6346,552
1341,test_execuPost_process,0,3264
1342,telemetry,0,4056
1343,data_validation,0,3000
1344,
1345,state_machine,0,3000
1346,ADAHRS,19307,3152
1347,Post_process,12000,680
1348,read_interface,229067,784
1349,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1350,AHRS,0,1064
1351,ADU,9226,2480
1352,GPS,6933,2544
1353,EMS,43680,3816
1354,DIO,81814,848
1355,acutator,0,864
1356,CLAW,0,3280
1357,annunciator,0,2304
1358,FDIR,5760,552
1359,test_execuPost_process,0,3264
1360,telemetry,0,4056
1361,data_validation,0,3000
1362,
1363,state_machine,0,3000
1364,ADAHRS,61600,3152
1365,Post_process,0,680
1366,read_interface,221013,784
1367,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1368,AHRS,8426,1064
1369,ADU,9760,2480
1370,GPS,6987,2544
1371,EMS,53707,3816
1372,DIO,90506,848
1373,acutator,0,864
1374,CLAW,0,3280
1375,annunciator,0,2304
1376,FDIR,5494,552
1377,test_execuPost_process,0,3264
1378,telemetry,0,4056
1379,data_validation,493067,3000
1380,
1381,state_machine,493067,3000
1382,ADAHRS,925813,3152
1383,Post_process,0,680
1384,read_interface,254987,784
1385,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=6, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1386,AHRS,0,1064
1387,ADU,9014,2480
1388,GPS,7307,2544
1389,EMS,53226,3816
1390,DIO,81974,848
1391,acutator,0,864
1392,CLAW,64960,3280
1393,annunciator,0,2304
1394,FDIR,5973,552
1395,test_execuPost_process,0,3264
1396,telemetry,0,4056
1397,data_validation,0,3000
1398,
1399,state_machine,0,3000
1400,ADAHRS,19307,3152
1401,Post_process,0,680
1402,read_interface,202133,784
1403,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1404,AHRS,39947,1064
1405,ADU,8746,2480
1406,GPS,7360,2544
1407,EMS,53067,3816
1408,DIO,82453,848
1409,acutator,0,864
1410,CLAW,0,3280
1411,annunciator,0,2304
1412,FDIR,5707,552
1413,test_execuPost_process,0,3264
1414,telemetry,0,4056
1415,data_validation,0,3000
1416,
1417,state_machine,0,3000
1418,ADAHRS,18987,3152
1419,Post_process,0,680
1420,read_interface,89120,784
1421,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1422,AHRS,0,1064
1423,ADU,8694,2480
1424,GPS,7200,2544
1425,EMS,2170187,3816
1426,DIO,87467,848
1427,acutator,84106,864
1428,CLAW,0,3280
1429,annunciator,0,2304
1430,FDIR,6400,552
1431,test_execuPost_process,0,3264
1432,telemetry,0,4056
1433,data_validation,0,3000
1434,
1435,state_machine,0,3000
1436,ADAHRS,21173,3152
1437,Post_process,0,680
1438,read_interface,74880,784
1439,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=7, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1440,AHRS,9920,1064
1441,ADU,8800,2480
1442,GPS,7573,2544
1443,EMS,7413,3816
1444,DIO,83413,848
1445,acutator,0,864
1446,CLAW,0,3280
1447,annunciator,0,2304
1448,FDIR,5653,552
1449,test_execuPost_process,0,3264
1450,telemetry,767893,4056
1451,data_validation,0,3000
1452,
1453,state_machine,0,3000
1454,ADAHRS,19307,3152
1455,Post_process,0,680
1456,read_interface,156320,784
1457,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1458,AHRS,0,1064
1459,ADU,9013,2480
1460,GPS,6667,2544
1461,EMS,7200,3816
1462,DIO,89653,848
1463,acutator,0,864
1464,CLAW,0,3280
1465,annunciator,0,2304
1466,FDIR,5600,552
1467,test_execuPost_process,0,3264
1468,telemetry,0,4056
1469,data_validation,0,3000
1470,
1471,state_machine,0,3000
1472,ADAHRS,18933,3152
1473,Post_process,0,680
1474,read_interface,186453,784
1475,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=10, Read_thread = 5
1476,AHRS,52160,1064
1477,ADU,35573,2480
1478,GPS,7306,2544
1479,EMS,7627,3816
1480,DIO,82614,848
1481,acutator,0,864
1482,CLAW,0,3280
1483,annunciator,102827,2304
1484,FDIR,5547,552
1485,test_execuPost_process,0,3264
1486,telemetry,0,4056
1487,data_validation,0,3000
1488,
1489,state_machine,0,3000
1490,ADAHRS,18613,3152
1491,Post_process,11520,680
1492,read_interface,73014,784
1493,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=41, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=10, Read_thread = 5
1494,AHRS,0,1064
1495,ADU,9334,2480
1496,GPS,7254,2544
1497,EMS,6986,3816
1498,DIO,82666,848
1499,acutator,0,864
1500,CLAW,0,3280
1501,annunciator,0,2304
1502,FDIR,5866,552
1503,test_execuPost_process,0,3264
1504,telemetry,0,4056
