Column1,Column2,Column3
32208,GPS_process,8800,2544
32208,EMS_process,18454,2240
32208,DIO_process,97973,2320
32208,actuator_cmd_process,0,864
32208,actuator_feedback_process,0,864
32209,CLAW_process,84534,2656
32209,annunciator_process,0,2304
32209,FDIR_process,5067,552
32209,test_executor_process,0,744
32209,telemetry_process,0,4072
32209,processmonitor_process,830560,3288
32209,data_validation_process,0,3000
32209,
32209,ADAHRS_process,40106,2336
32209,Post_process,0,680
32209,read_interface_process,78506,784
32209,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32213,AHRS_process,29760,2704
32213,ADU_process,42667,3000
32213,GPS_process,8053,2544
32213,EMS_process,16800,2240
32213,DIO_process,102934,2320
32213,actuator_cmd_process,0,864
32213,actuator_feedback_process,0,864
32213,CLAW_process,0,2656
32213,annunciator_process,0,2304
32214,FDIR_process,6133,552
32214,test_executor_process,0,744
32214,telemetry_process,0,4072
32214,processmonitor_process,909707,3288
32214,data_validation_process,0,3000
32214,
32214,ADAHRS_process,41494,2336
32214,Post_process,0,680
32214,read_interface_process,77334,784
32214,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32218,AHRS_process,0,2704
32218,ADU_process,41760,3000
32218,GPS_process,40480,2544
32218,EMS_process,16960,2240
32218,DIO_process,94026,2320
32218,actuator_cmd_process,65120,864
32218,actuator_feedback_process,0,864
32219,CLAW_process,0,2656
32219,annunciator_process,0,2304
32219,FDIR_process,5653,552
32219,test_executor_process,0,744
32219,telemetry_process,0,4072
32219,processmonitor_process,812320,3288
32219,data_validation_process,0,3000
32219,
32219,ADAHRS_process,40213,2336
32219,Post_process,0,680
32219,read_interface_process,73866,784
32219,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32223,AHRS_process,27787,2704
32223,ADU_process,54293,3000
32223,GPS_process,7734,2544
32223,EMS_process,16320,2240
32223,DIO_process,95734,2320
32223,actuator_cmd_process,86453,864
32223,actuator_feedback_process,0,864
32223,CLAW_process,0,2656
32223,annunciator_process,0,2304
32224,FDIR_process,4747,552
32224,test_executor_process,0,744
32224,telemetry_process,1507093,4072
32224,processmonitor_process,806400,3288
32224,data_validation_process,0,3000
32224,
32224,ADAHRS_process,40000,2336
32224,Post_process,0,680
32224,read_interface_process,75414,784
32224,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32228,AHRS_process,0,2704
32228,ADU_process,41494,3000
32228,GPS_process,7786,2544
32228,EMS_process,30773,2240
32228,DIO_process,97600,2320
32228,actuator_cmd_process,0,864
32228,actuator_feedback_process,0,864
32228,CLAW_process,0,2656
32228,annunciator_process,0,2304
32229,FDIR_process,5867,552
32229,test_executor_process,0,744
32229,telemetry_process,0,4072
32229,processmonitor_process,812640,3288
32229,data_validation_process,0,3000
32229,
32229,ADAHRS_process,39840,2336
32229,Post_process,0,680
32229,read_interface_process,73653,784
32229,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32233,AHRS_process,28053,2704
32233,ADU_process,41333,3000
32233,GPS_process,19574,2544
32233,EMS_process,19787,2240
32233,DIO_process,94773,2320
32233,actuator_cmd_process,0,864
32233,actuator_feedback_process,0,864
32233,CLAW_process,0,2656
32233,annunciator_process,114880,2304
32234,FDIR_process,4693,552
32234,test_executor_process,0,744
32234,telemetry_process,0,4072
32234,processmonitor_process,799360,3288
32234,data_validation_process,0,3000
32234,
32234,ADAHRS_process,39573,2336
32234,Post_process,10934,680
32234,read_interface_process,71893,784
32234,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32238,AHRS_process,0,2704
32238,ADU_process,41493,3000
32238,GPS_process,7573,2544
32238,EMS_process,16586,2240
32238,DIO_process,106080,2320
32238,actuator_cmd_process,0,864
32238,actuator_feedback_process,87680,864
32239,CLAW_process,0,2656
32239,annunciator_process,0,2304
32239,FDIR_process,4800,552
32239,test_executor_process,0,744
32239,telemetry_process,0,4072
32239,processmonitor_process,806240,3288
32239,data_validation_process,0,3000
32239,
32239,ADAHRS_process,39680,2336
32239,Post_process,0,680
32239,read_interface_process,73654,784
32239,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32243,AHRS_process,27680,2704
32243,ADU_process,41120,3000
32243,GPS_process,8160,2544
32243,EMS_process,16374,2240
32243,DIO_process,103147,2320
32243,actuator_cmd_process,0,864
32243,actuator_feedback_process,49493,864
32244,CLAW_process,0,2656
32244,annunciator_process,0,2304
32244,FDIR_process,4853,552
32244,test_executor_process,0,744
32244,telemetry_process,0,4072
32244,processmonitor_process,804907,3288
32244,data_validation_process,1155147,3000
32244,
32244,ADAHRS_process,52907,2336
32244,Post_process,0,680
32244,read_interface_process,78080,784
32244,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32248,AHRS_process,0,2704
32248,ADU_process,43147,3000
32248,GPS_process,9547,2544
32248,EMS_process,17333,2240
32248,DIO_process,102080,2320
32248,actuator_cmd_process,0,864
32249,actuator_feedback_process,0,864
32249,CLAW_process,85866,2656
32249,annunciator_process,0,2304
32249,FDIR_process,5387,552
32249,test_executor_process,0,744
32249,telemetry_process,0,4072
32249,processmonitor_process,905333,3288
32249,data_validation_process,0,3000
32249,
32249,ADAHRS_process,110507,2808
32249,Post_process,0,680
32249,read_interface_process,80320,784
32249,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32253,AHRS_process,29440,2704
32253,ADU_process,42080,3000
32253,GPS_process,8000,2544
32253,EMS_process,16320,2240
32253,DIO_process,100586,2320
32253,actuator_cmd_process,0,864
32253,actuator_feedback_process,0,864
32253,CLAW_process,0,2656
32253,annunciator_process,0,2304
32254,FDIR_process,5707,552
32254,test_executor_process,0,744
32254,telemetry_process,0,4072
32254,processmonitor_process,838827,3288
32254,data_validation_process,0,3000
32254,
32254,ADAHRS_process,42560,2808
32254,Post_process,0,680
32254,read_interface_process,74453,784
32254,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32258,AHRS_process,0,2704
32258,ADU_process,41387,3000
32258,GPS_process,25973,2544
32258,EMS_process,28533,2240
32258,DIO_process,97280,2320
32258,actuator_cmd_process,65227,864
32258,actuator_feedback_process,0,864
32259,CLAW_process,0,2656
32259,annunciator_process,0,2304
32259,FDIR_process,5066,552
32259,test_executor_process,0,744
32259,telemetry_process,0,4072
32259,processmonitor_process,803786,3288
32259,data_validation_process,0,3000
32259,
32259,ADAHRS_process,39680,2808
32259,Post_process,0,680
32259,read_interface_process,73707,784
32259,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32263,AHRS_process,28160,2704
32263,ADU_process,56800,3000
32263,GPS_process,7680,2544
32263,EMS_process,16587,2240
32263,DIO_process,102240,2320
32263,actuator_cmd_process,87787,864
32263,actuator_feedback_process,0,864
32263,CLAW_process,0,2656
32263,annunciator_process,0,2304
32264,FDIR_process,4800,552
32264,test_executor_process,0,744
32264,telemetry_process,1616640,4072
32264,processmonitor_process,800960,3288
32264,data_validation_process,0,3000
32264,
32264,ADAHRS_process,39946,2808
32264,Post_process,0,680
32264,read_interface_process,74240,784
32264,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32268,AHRS_process,0,2704
32268,ADU_process,42613,3000
32268,GPS_process,19200,2544
32268,EMS_process,19947,2240
32268,DIO_process,95680,2320
32268,actuator_cmd_process,0,864
32268,actuator_feedback_process,0,864
32268,CLAW_process,0,2656
32268,annunciator_process,0,2304
32269,FDIR_process,5227,552
32269,test_executor_process,0,744
32269,telemetry_process,0,4072
32269,processmonitor_process,826720,3288
32269,data_validation_process,0,3000
32269,
32269,ADAHRS_process,40587,2808
32269,Post_process,0,680
32269,read_interface_process,74720,784
32269,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32273,AHRS_process,28374,2704
32273,ADU_process,41440,3000
32273,GPS_process,19040,2544
32273,EMS_process,18986,2240
32273,DIO_process,96907,2320
32273,actuator_cmd_process,0,864
32273,actuator_feedback_process,0,864
32273,CLAW_process,0,2656
32273,annunciator_process,113973,2304
32274,FDIR_process,4853,552
32274,test_executor_process,0,744
32274,telemetry_process,0,4072
32274,processmonitor_process,799467,3288
32274,data_validation_process,0,3000
32274,
32274,ADAHRS_process,40053,2808
32274,Post_process,10986,680
32274,read_interface_process,72480,784
32274,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32278,AHRS_process,0,2704
32278,ADU_process,41333,3000
32278,GPS_process,7733,2544
32278,EMS_process,16320,2240
32278,DIO_process,104373,2320
32279,actuator_cmd_process,0,864
32279,actuator_feedback_process,89120,864
32279,CLAW_process,0,2656
32279,annunciator_process,0,2304
32279,FDIR_process,5120,552
32279,test_executor_process,0,744
32279,telemetry_process,0,4072
32279,processmonitor_process,806080,3288
32279,data_validation_process,0,3000
32279,
32279,ADAHRS_process,40107,2808
32279,Post_process,0,680
32279,read_interface_process,74080,784
32279,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32283,AHRS_process,29440,2704
32283,ADU_process,42934,3000
32283,GPS_process,8640,2544
32283,EMS_process,16694,2240
32283,DIO_process,105227,2320
32283,actuator_cmd_process,0,864
32283,actuator_feedback_process,53760,864
32283,CLAW_process,0,2656
32284,annunciator_process,0,2304
32284,FDIR_process,5227,552
32284,test_executor_process,0,744
32284,telemetry_process,0,4072
32284,processmonitor_process,917120,3288
32284,data_validation_process,1172000,3000
32284,
32284,ADAHRS_process,42187,2808
32284,Post_process,0,680
32284,read_interface_process,81333,784
32284,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32288,AHRS_process,0,2704
32288,ADU_process,54666,3000
32288,GPS_process,8747,2544
32288,EMS_process,17280,2240
32288,DIO_process,96160,2320
32288,actuator_cmd_process,0,864
32288,actuator_feedback_process,0,864
32289,CLAW_process,84374,2656
32289,annunciator_process,0,2304
32289,FDIR_process,5440,552
32289,test_executor_process,0,744
32289,telemetry_process,0,4072
32289,processmonitor_process,834720,3288
32289,data_validation_process,0,3000
32289,
32289,ADAHRS_process,41280,2808
32289,Post_process,0,680
32289,read_interface_process,78613,784
32289,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32293,AHRS_process,28906,2704
32293,ADU_process,43094,3000
32293,GPS_process,7840,2544
32293,EMS_process,16320,2240
32293,DIO_process,100053,2320
32293,actuator_cmd_process,0,864
32293,actuator_feedback_process,0,864
32293,CLAW_process,0,2656
32293,annunciator_process,0,2304
32294,FDIR_process,4853,552
32294,test_executor_process,0,744
32294,telemetry_process,0,4072
32294,processmonitor_process,815627,3288
32294,data_validation_process,0,3000
32294,
32294,ADAHRS_process,55360,2808
32294,Post_process,0,680
32294,read_interface_process,75094,784
32294,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32298,AHRS_process,0,2704
32298,ADU_process,41706,3000
32298,GPS_process,36907,2544
32298,EMS_process,20906,2240
32298,DIO_process,94027,2320
32298,actuator_cmd_process,65226,864
32298,actuator_feedback_process,0,864
32299,CLAW_process,0,2656
32299,annunciator_process,0,2304
32299,FDIR_process,4960,552
32299,test_executor_process,3786,744
32299,telemetry_process,0,4072
32299,processmonitor_process,803253,3288
32299,data_validation_process,0,3000
32299,
32299,ADAHRS_process,40320,2808
32299,Post_process,0,680
32299,read_interface_process,74613,784
32299,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32303,AHRS_process,28054,2704
32303,ADU_process,55254,3000
32303,GPS_process,8160,2544
32303,EMS_process,16534,2240
32303,DIO_process,99147,2320
32303,actuator_cmd_process,88374,864
32303,actuator_feedback_process,0,864
32303,CLAW_process,0,2656
32303,annunciator_process,0,2304
32304,FDIR_process,4854,552
32304,test_executor_process,21814,744
32304,telemetry_process,1554187,4072
32304,processmonitor_process,802027,3288
32304,data_validation_process,0,3000
32304,
32304,ADAHRS_process,39946,2808
32304,Post_process,0,680
32304,read_interface_process,75147,784
32304,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32308,AHRS_process,0,2704
32308,ADU_process,42133,3000
32308,GPS_process,7893,2544
32308,EMS_process,30613,2240
32308,DIO_process,97120,2320
32308,actuator_cmd_process,0,864
32308,actuator_feedback_process,0,864
32308,CLAW_process,0,2656
32308,annunciator_process,0,2304
32309,FDIR_process,5013,552
32309,test_executor_process,0,744
32309,telemetry_process,0,4072
32309,processmonitor_process,819520,3288
32309,data_validation_process,0,3000
32309,
32309,ADAHRS_process,40534,2808
32309,Post_process,0,680
32309,read_interface_process,74133,784
32309,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32313,AHRS_process,29546,2704
32313,ADU_process,46613,3000
32313,GPS_process,8800,2544
32313,EMS_process,16800,2240
32313,DIO_process,100320,2320
32313,actuator_cmd_process,0,864
32313,actuator_feedback_process,0,864
32313,CLAW_process,0,2656
32313,annunciator_process,117973,2304
32314,FDIR_process,6827,552
32314,test_executor_process,0,744
32314,telemetry_process,0,4072
32314,processmonitor_process,868106,3288
32314,data_validation_process,0,3000
32314,
32314,ADAHRS_process,54133,2808
32314,Post_process,11627,680
32314,read_interface_process,73867,784
32314,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32318,AHRS_process,0,2704
32318,ADU_process,42027,3000
32318,GPS_process,7573,2544
32318,EMS_process,30453,2240
32318,DIO_process,94346,2320
32318,actuator_cmd_process,0,864
32318,actuator_feedback_process,88480,864
32319,CLAW_process,0,2656
32319,annunciator_process,0,2304
32319,FDIR_process,4960,552
32319,test_executor_process,0,744
32319,telemetry_process,0,4072
32319,processmonitor_process,815200,3288
32319,data_validation_process,0,3000
32319,
32319,ADAHRS_process,40907,2808
32319,Post_process,0,680
32319,read_interface_process,73280,784
32319,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32323,AHRS_process,28000,2704
32323,ADU_process,41653,3000
32323,GPS_process,8160,2544
32323,EMS_process,16694,2240
32323,DIO_process,103840,2320
32323,actuator_cmd_process,0,864
32323,actuator_feedback_process,49227,864
32323,CLAW_process,0,2656
32324,annunciator_process,0,2304
32324,FDIR_process,5013,552
32324,test_executor_process,0,744
32324,telemetry_process,0,4072
32324,processmonitor_process,805334,3288
32324,data_validation_process,1234880,3000
32324,
32324,ADAHRS_process,52800,2808
32324,Post_process,0,680
32324,read_interface_process,80320,784
32324,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32328,AHRS_process,0,2704
32328,ADU_process,57654,3000
32328,GPS_process,9014,2544
32328,EMS_process,17333,2240
32328,DIO_process,98400,2320
32328,actuator_cmd_process,0,864
32328,actuator_feedback_process,0,864
32329,CLAW_process,86826,2656
32329,annunciator_process,0,2304
32329,FDIR_process,5333,552
32329,test_executor_process,0,744
32329,telemetry_process,0,4072
32329,processmonitor_process,836320,3288
32329,data_validation_process,0,3000
32329,
32329,ADAHRS_process,41280,2808
32329,Post_process,0,680
32329,read_interface_process,80320,784
32329,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
32333,AHRS_process,29814,2704
32333,ADU_process,42933,3000
32333,GPS_process,8426,2544
32333,EMS_process,16533,2240
32333,DIO_process,98507,2320
32333,actuator_cmd_process,0,864
32333,actuator_feedback_process,0,864
32333,CLAW_process,0,2656
32333,annunciator_process,0,2304
32334,FDIR_process,4907,552
